# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Jan 05 11:23:39 EST 2022 [seed=1641399818326]
# -threads 32 ST11BeastTest.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7165000	-27767.89963536951	-521.0626609405184	-27246.836974428992	2691.4694390276563	-674.4694390276563	8436.059970740222	157.97492272439663	0.49315845854124846	2.2725507103602802	0.2968499160751348	0.23184935936073484	2.2031313517195135	0.5024602039431125	27.36619181267492	1.609347958012947E-4	1.609347958012948E-4	-27246.836974428992	0.0	-310.0428071274309
7166000	-27763.951169577933	-525.2921862792913	-27238.658983298643	2605.723387203129	-588.7233872031288	8285.048692644848	154.6939759669468	0.5557552760469608	2.2993897289660805	0.28064018248722006	0.23184935936073484	2.1212544448962665	0.5111110082427616	28.98288470045542	1.6158153591297724E-4	1.6158153591297721E-4	-27238.658983298643	0.0	-314.3278014254308
7167000	-27767.77503684596	-525.6852167896719	-27242.089820056288	2656.0790458516726	-639.0790458516726	8337.878695906968	149.56271349377928	0.5378228407864996	2.2280525377325495	0.28064018248722006	0.20052733684205204	2.2418460939089417	0.5111110082427616	29.991848487814234	1.6389666066708592E-4	1.6389666066708594E-4	-27242.089820056288	0.0	-317.8023922884284
7168000	-27762.597173960225	-533.7733504315997	-27228.823823528626	2752.4994074542747	-735.4994074542747	8644.002457119126	146.17487546915925	0.5378228407864996	2.2280525377325495	0.28064018248722006	0.20052733684205204	2.2418460939089417	0.5111110082427616	30.272216240277622	1.5702524391085327E-4	1.5702524391085333E-4	-27228.823823528626	0.0	-328.7662955419416
7169000	-27763.571177823138	-512.9528982760891	-27250.61827954705	2596.971202864315	-579.9712028643148	8110.322324917776	148.11651675192599	0.5202134550256011	2.245661923493448	0.28064018248722006	0.21876418720311	2.223609243547884	0.5111110082427616	25.69755361444996	1.6493674463450032E-4	1.6493674463450035E-4	-27250.61827954705	0.0	-315.1167220051498
7170000	-27766.290420668996	-521.4715201963803	-27244.818900472615	2623.7053481878206	-606.7053481878206	8214.316778698032	161.59641944952463	0.5202134550256011	2.245661923493448	0.2749260877399533	0.21876418720311	2.223609243547884	0.5168251029900283	27.283849871099882	1.6992842785211766E-4	1.6992842785211763E-4	-27244.818900472615	0.0	-306.9161557745704
7171000	-27762.040982229904	-514.3778608450389	-27247.663121384867	2672.3552948568204	-655.3552948568204	8256.689397724556	148.72768564788205	0.5202134550256011	2.245661923493448	0.2816395248786297	0.21876418720311	2.2217238684791565	0.5119970409200794	27.283849871099882	1.672716394610847E-4	1.6727163946108457E-4	-27247.663121384867	0.0	-312.7164178831727
7172000	-27758.770465556536	-507.3197950276858	-27251.45067052885	2577.5377144925214	-560.5377144925214	8097.121378846936	156.03804365369126	0.5202134550256011	2.245661923493448	0.2816395248786297	0.21876418720311	2.2217238684791565	0.5119970409200794	21.94218613280941	1.664288057886428E-4	1.6642880578864288E-4	-27251.45067052885	0.0	-309.05760544463675
7173000	-27766.000619548773	-521.3182289878712	-27244.6823905609	2679.5487042011064	-662.5487042011064	8301.89993004901	146.22184467962606	0.5202134550256011	2.241601931392666	0.28569951697941204	0.21876418720311	2.2217238684791565	0.5119970409200794	29.519060127278898	1.6360646452968314E-4	1.636064645296831E-4	-27244.6823905609	0.0	-317.72887986999245
7174000	-27764.12182583245	-515.9210986269012	-27248.20072720555	2515.7550777234374	-498.75507772343735	7997.478645218348	167.0277354965529	0.5166162737295901	2.2542606581701556	0.28569951697941204	0.21876418720311	2.212662322997678	0.5119970409200794	24.567582027337572	1.6980781508355445E-4	1.6980781508355445E-4	-27248.20072720555	0.0	-301.39174429668924
7175000	-27762.12575446102	-513.2218252038081	-27248.903929257212	2561.799563845705	-544.799563845705	8107.337388443842	138.6210697363512	0.48896847548511707	2.2542606581701556	0.28569951697941204	0.21876418720311	2.248613050104298	0.5036941120579326	24.411775092747053	1.6995721910927306E-4	1.6995721910927297E-4	-27248.903929257212	0.0	-327.3972662231682
7176000	-27760.540407366938	-507.7451832458107	-27252.795224121128	2542.1760637224784	-525.1760637224784	7988.182353037183	149.56372953413336	0.5279465446062692	2.2152825890490035	0.28569951697941204	0.21876418720311	2.248613050104298	0.5036941120579326	24.411775092747053	1.7024211140682607E-4	1.7024211140682599E-4	-27252.795224121128	0.0	-310.9876993972612
7177000	-27763.317718169346	-500.9351949888552	-27262.38252318049	2444.9365959116285	-427.9365959116285	7727.143771262299	153.91878136088195	0.5540025119177202	2.226100144991624	0.25964354966796105	0.21876418720311	2.248613050104298	0.49287655611531245	22.387677946828575	1.7347187977476318E-4	1.7347187977476318E-4	-27262.38252318049	0.0	-303.86432755520946
7178000	-27773.046246015765	-506.3799582993461	-27266.66628771642	2478.6254534261334	-461.6254534261334	7824.357345014827	137.07992036002122	0.5540025119177202	2.221659351362852	0.25964354966796105	0.22320498083188176	2.2768248550461014	0.46466475117350897	24.013162616719356	1.7503055016262757E-4	1.750305501626275E-4	-27266.66628771642	0.0	-322.86970175553967
7179000	-27766.359040198397	-508.0500311445956	-27258.309009053803	2454.6977630521847	-437.69776305218465	7770.84451056908	151.1603264414856	0.5540025119177202	2.192311237602471	0.25964354966796105	0.22320498083188176	2.3061729688064823	0.46466475117350897	25.062012732078166	1.7238261170212627E-4	1.723826117021263E-4	-27258.309009053803	0.0	-308.3958020277963
7180000	-27770.872749645336	-512.7442096790211	-27258.128539966314	2587.1044629839903	-570.1044629839903	8027.1383331329735	158.81763528591796	0.5540025119177202	2.1708399487789323	0.25964354966796105	0.206359816520301	2.3061729688064823	0.5029812043086286	26.573944284926416	1.7417082582321485E-4	1.741708258232148E-4	-27258.128539966314	0.0	-302.3613383530386
7181000	-27770.465509074595	-505.26022415474165	-27265.20528491985	2490.8888238019686	-473.88882380196856	7763.365126309804	129.642567181423	0.5324615328571469	2.265721280650564	0.25964354966796105	0.206359816520301	2.2328326159954237	0.5029812043086286	25.18385292240571	1.7685040797383385E-4	1.7685040797383385E-4	-27265.20528491985	0.0	-326.83340275627864
7182000	-27768.657984728437	-504.55423958086647	-27264.10374514757	2352.8464063333763	-335.8464063333763	7514.79038475777	141.62507528308905	0.5324615328571469	2.2560750552630284	0.24943413268260578	0.23012952700081335	2.244277753761934	0.48762199843449694	25.021604162622648	1.820825574746033E-4	1.8208255747460323E-4	-27264.10374514757	0.0	-314.4432002706122
7183000	-27771.626990934517	-493.6842637194254	-27277.942727215093	2273.77989863506	-256.7798986350599	7254.80971714066	143.59651907967742	0.5224252075450899	2.2560750552630284	0.2594704579946628	0.23012952700081335	2.244277753761934	0.48762199843449694	22.76621398899491	1.876798837588029E-4	1.8767988375880288E-4	-27277.942727215093	0.0	-306.0865483472968
7184000	-27768.026240904033	-495.86314456193656	-27272.163096342098	2276.8622655301324	-259.8622655301324	7260.113989655347	136.93022462414856	0.5224252075450899	2.3226696692814977	0.23726927996112362	0.23012952700081335	2.1998843177770038	0.48762199843449694	25.181826461980805	1.8197297852485001E-4	1.8197297852485001E-4	-27272.163096342098	0.0	-310.1567411920103
7185000	-27768.314549479353	-503.5345165390881	-27264.780032940267	2517.6006231810475	-500.60062318104747	7793.041900502394	143.99727772776922	0.5224252075450899	2.331232682778767	0.23726927996112362	0.1968092210211692	2.2246416102593787	0.48762199843449694	24.873992546086917	1.7001388406134453E-4	1.7001388406134448E-4	-27264.780032940267	0.0	-311.44235406405403
7186000	-27765.845710049216	-511.66753113636264	-27254.178178912854	2359.901225588537	-342.9012255885368	7498.039587096366	143.29567264195865	0.5224252075450899	2.392871009063634	0.23726927996112362	0.1968092210211692	2.1954368247753107	0.4551884576336981	28.30220541516514	1.7720374379827922E-4	1.7720374379827933E-4	-27254.178178912854	0.0	-313.37678777798004
7187000	-27766.393115727176	-504.87994631654817	-27261.513169410628	2510.9752892881324	-493.97528928813244	7859.068149664308	148.54169699160312	0.5224252075450899	2.392871009063634	0.23726927996112362	0.21881182176518985	2.17343422403129	0.4551884576336981	24.337821485002383	1.7919885794239404E-4	1.7919885794239406E-4	-27261.513169410628	0.0	-309.2102063596413
7188000	-27770.91014087189	-509.9045721068293	-27261.00556876506	2584.5654202528003	-567.5654202528003	8131.178704644743	136.85162546192225	0.5224252075450899	2.3749238559373524	0.2286406610029233	0.21881182176518985	2.2000099961157713	0.4551884576336981	21.966527604940527	1.6881222046917526E-4	1.6881222046917523E-4	-27261.00556876506	0.0	-330.750058646239
7189000	-27773.720753956226	-523.7991152144874	-27249.92163874174	2846.0756996097202	-829.0756996097202	8910.452535070059	158.59775177602512	0.5224252075450899	2.3749238559373524	0.2286406610029233	0.21881182176518985	2.2000099961157713	0.4551884576336981	21.243317360234563	1.5018936287827933E-4	1.5018936287827935E-4	-27249.92163874174	0.0	-324.48348766875625
7190000	-27769.720040325683	-537.1442109920633	-27232.57582933362	2767.1320450638336	-750.1320450638336	8809.410177488966	163.00347603240508	0.5910006789359292	2.3392293391441634	0.24028745784505562	0.18996044246110244	2.155482244675989	0.4840398369377855	27.382319433405655	1.5453622968332302E-4	1.5453622968332305E-4	-27232.57582933362	0.0	-321.10176910357677
7191000	-27773.694235458686	-528.005268146497	-27245.688967312188	2775.3176206827034	-758.3176206827034	8792.287384064359	148.35038749234053	0.5910006789359292	2.3477463161069925	0.2656378111263392	0.18996044246110244	2.121614914431876	0.4840398369377855	23.971501655038384	1.5133646964325627E-4	1.5133646964325624E-4	-27245.688967312188	0.0	-333.4778183298638
7192000	-27765.285433638957	-520.5677497386873	-27244.71768390027	2608.455905183148	-591.4559051831479	8344.854034154327	159.93558471154944	0.5245947286789809	2.3477463161069925	0.30431999086467754	0.21524082031972328	2.088216367667279	0.5198817763623721	24.383266956565155	1.6542395752327531E-4	1.654239575232753E-4	-27244.71768390027	0.0	-313.5111091420953
7193000	-27761.748446222828	-527.4443165823864	-27234.30412964044	2703.843969384738	-686.8439693847381	8584.933237608198	154.2209624110772	0.5245947286789809	2.3477463161069925	0.22917418238774231	0.21524082031972328	2.163362176144214	0.5198817763623721	26.482378134244755	1.5953442025184566E-4	1.5953442025184563E-4	-27234.30412964044	0.0	-321.94723014838536
7194000	-27760.73620169613	-514.1897067025562	-27246.546494993574	2579.9656234399176	-562.9656234399176	8120.791446213466	137.3314705281292	0.5245947286789809	2.3477463161069925	0.28616060962555706	0.21524082031972328	2.1063757489063994	0.5198817763623721	26.69537384571268	1.640166957498187E-4	1.640166957498187E-4	-27246.546494993574	0.0	-325.15212288284016
7195000	-27764.22604102959	-523.2752640353417	-27240.950776994247	2627.8641981767846	-610.8641981767846	8370.559935114537	159.14305612689597	0.5245947286789809	2.3477463161069925	0.2531231555793443	0.21524082031972328	2.173452140590418	0.48584283872456624	26.69537384571268	1.5975916370927483E-4	1.597591637092748E-4	-27240.950776994247	0.0	-312.4490633084919
7196000	-27769.752627039914	-525.2364448927867	-27244.516182147127	2645.533753753017	-628.5337537530172	8384.289428360204	148.77303855309336	0.4774751478466584	2.279549889508416	0.2531231555793443	0.23242022580944843	2.173452140590418	0.5839794406657405	27.435137652095513	1.6119941474015E-4	1.6119941474015007E-4	-27244.516182147127	0.0	-323.2827972948082
7197000	-27763.67352452269	-508.2123390645744	-27255.461185458113	2564.7665057663507	-547.7665057663507	8118.749426809677	136.61660345326476	0.5774057571255381	2.179619280229536	0.2531231555793443	0.23242022580944843	2.173452140590418	0.5839794406657405	22.67697710668462	1.622598551273004E-4	1.6225985512730042E-4	-27255.461185458113	0.0	-327.9462728941203
7198000	-27770.665062575616	-505.2783819212476	-27265.386680654367	2463.5292317509548	-446.52923175095475	7841.684867098528	134.4485579008251	0.5958029259615809	2.179619280229536	0.2531231555793443	0.23242022580944843	2.173452140590418	0.5655822718296977	22.67697710668462	1.7129584788541362E-4	1.712958478854136E-4	-27265.386680654367	0.0	-327.11000260832714
7199000	-27767.33242785735	-504.14903668423176	-27263.183391173116	2383.225866648199	-366.2258666481989	7665.955157115575	135.28344944783143	0.5958029259615809	2.2152708212147227	0.2531231555793443	0.196768684824262	2.173452140590418	0.5655822718296977	24.495546726684406	1.7007791174970723E-4	1.7007791174970715E-4	-27263.183391173116	0.0	-321.54030046241996
7200000	-27758.560299632063	-513.259166349111	-27245.301133282952	2459.8403031756757	-442.8403031756757	7811.657681722998	149.24343632595057	0.5958029259615809	2.1911862215876323	0.30665034801387675	0.196768684824262	2.1745889338818913	0.5350028857307821	27.253675262324776	1.73998660682084E-4	1.73998660682084E-4	-27245.301133282952	0.0	-311.11679640309427
7201000	-27763.345679373255	-509.302190664927	-27254.04348870833	2519.747656618341	-502.7476566183409	7922.804119292733	156.73338745157199	0.5257314933607524	2.1911862215876323	0.30665034801387675	0.196768684824262	2.24466036648272	0.5350028857307821	24.90730837071301	1.717154525486978E-4	1.7171545254869783E-4	-27254.04348870833	0.0	-304.37502187946484
7202000	-27757.992680295334	-506.01394104897815	-27251.978739246355	2555.894049309407	-538.8940493094069	7985.058501037517	149.65881617099933	0.5314876861905488	2.213793820227015	0.3008941551840804	0.196768684824262	2.24466036648272	0.5123952870913993	23.91797497125713	1.6764599157042889E-4	1.6764599157042889E-4	-27251.978739246355	0.0	-310.1777207413888
7203000	-27763.520902150136	-514.4344193222928	-27249.086482827843	2611.1267248586437	-594.1267248586437	8200.929462014547	156.96392860529238	0.5314876861905488	2.213793820227015	0.3008941551840804	0.196768684824262	2.24466036648272	0.5123952870913993	23.502047158974616	1.6411073922584425E-4	1.6411073922584433E-4	-27249.086482827843	0.0	-312.14173891520267
7204000	-27761.760428700672	-511.4011987593434	-27250.35922994133	2541.4580235885865	-524.4580235885865	8050.249959267825	145.45261315321005	0.5251655166016376	2.289810333815567	0.3008941551840804	0.196768684824262	2.1749660224830794	0.5123952870913993	23.502047158974616	1.664943768319771E-4	1.6649437683197718E-4	-27250.35922994133	0.0	-320.60889082436677
7205000	-27762.096724886764	-523.3963839861019	-27238.70034090066	2605.249562800951	-588.249562800951	8267.626247531573	153.69857827765864	0.5223038681972239	2.289810333815567	0.3008941551840804	0.196768684824262	2.177827670887493	0.5123952870913993	26.942866891775385	1.6556900813725605E-4	1.6556900813725607E-4	-27238.70034090066	0.0	-317.4640390113667
7206000	-27767.41255166969	-525.253343256896	-27242.159208412795	2648.011451631981	-631.0114516319809	8378.44071332524	156.0000584957972	0.5223038681972239	2.2799071566264133	0.3008941551840804	0.2066718620134156	2.177827670887493	0.5123952870913993	27.18794543442811	1.5902197651276948E-4	1.5902197651276948E-4	-27242.159208412795	0.0	-316.59269748107437
7207000	-27772.4427267533	-526.532908470977	-27245.90981828232	2740.159425247015	-723.159425247015	8562.637528071655	152.35287031574487	0.5223038681972239	2.304231728488658	0.21761826732269252	0.22321810606751846	2.261103558748881	0.47152447117505175	26.91169644657537	1.6463103238217348E-4	1.6463103238217354E-4	-27245.90981828232	0.0	-321.98817022083733
7208000	-27771.96264182023	-526.5686528527618	-27245.39398896747	2611.378072928343	-594.378072928343	8297.962212356075	158.93202292289877	0.6030228477665094	2.304231728488658	0.2982988415169757	0.21155827258311122	2.0844532319258464	0.49843507771892454	26.91169644657537	1.655746963557037E-4	1.655746963557037E-4	-27245.39398896747	0.0	-315.4619483154546
7209000	-27766.869596633635	-527.0038362021193	-27239.865760431516	2695.3680526398957	-678.3680526398957	8485.808113317735	162.46952872350738	0.5454555518674064	2.3284772650390955	0.2982988415169757	0.18731273603267373	2.1420205278249496	0.49843507771892454	24.639513994737047	1.6099997687492207E-4	1.609999768749221E-4	-27239.865760431516	0.0	-316.93691011927467
7210000	-27768.938534011762	-527.6311569915283	-27241.307377020235	2630.402215188204	-613.4022151882041	8344.972167611208	152.19947884026092	0.4766263534002474	2.3284772650390955	0.2982988415169757	0.2365446722387141	2.16848188629632	0.4915709815086728	24.639513994737047	1.5983749291435264E-4	1.5983749291435275E-4	-27241.307377020235	0.0	-327.86191161175697
7211000	-27769.249749283517	-535.8181753652162	-27233.4315739183	2749.595421771221	-732.595421771221	8596.103261203069	160.52481334654186	0.5337569727056064	2.3296532659660967	0.26429097191991374	0.2365446722387141	2.167305885369319	0.4684482318003757	29.3662570556548	1.6353914568681494E-4	1.6353914568681494E-4	-27233.4315739183	0.0	-318.2015269107102
7212000	-27762.94092551085	-514.4186183833854	-27248.522307127467	2643.9034217619514	-626.9034217619514	8257.273362393084	162.85053027341175	0.5337569727056064	2.3296532659660967	0.26429097191991374	0.2365446722387141	2.167305885369319	0.4684482318003757	23.984293886795403	1.6635848930382388E-4	1.663584893038238E-4	-27248.522307127467	0.0	-305.24365759652136
7213000	-27759.052305595535	-517.9219426546631	-27241.130362940872	2506.263230984856	-489.2632309848559	8015.67024416722	147.1542785042696	0.5337569727056064	2.291545532211157	0.30579074026089637	0.21369149569584509	2.158314966179345	0.496900292947176	25.65203233642248	1.6623638699935959E-4	1.6623638699935964E-4	-27241.130362940872	0.0	-321.13444730682204
7214000	-27761.267564705442	-516.5814178808439	-27244.6861468246	2739.5006647259797	-722.5006647259797	8464.03350251948	146.7247488943217	0.5208128405474274	2.292436451969226	0.30579074026089637	0.21369149569584509	2.158314966179345	0.5089535053472861	24.348200992848263	1.6244630920374782E-4	1.624463092037478E-4	-27244.6861468246	0.0	-322.8274052265329
7215000	-27763.519374867432	-511.60596546812224	-27251.91340939931	2620.1156398707153	-603.1156398707153	8145.827456288342	147.40497475927657	0.5208128405474274	2.292436451969226	0.30579074026089637	0.21369149569584509	2.158314966179345	0.5089535053472861	26.051610205611457	1.6740443212535192E-4	1.6740443212535195E-4	-27251.91340939931	0.0	-313.7420193585629
7216000	-27762.630428599583	-513.6205951063351	-27249.009833493248	2670.0312330684087	-653.0312330684087	8302.607639834952	146.86574511182846	0.5012250687477962	2.2141787079293893	0.3007450107756644	0.21873722518107702	2.2365727102191815	0.5285412771469173	23.15516705683216	1.6022586929147323E-4	1.6022586929147328E-4	-27249.009833493248	0.0	-322.15356600605486
7217000	-27766.52292674367	-513.8698985807392	-27252.65302816293	2727.2426525341916	-710.2426525341916	8421.642266419094	146.08836180293167	0.5579779165267739	2.2141787079293893	0.3007450107756644	0.19802028306221273	2.257289652338046	0.47178842936793963	23.09925335819848	1.6593208823096052E-4	1.6593208823096052E-4	-27252.65302816293	0.0	-323.2145725850155
7218000	-27760.659921708168	-514.8321819648197	-27245.82773974335	2589.795566090516	-572.7955660905159	8149.841409968535	149.43685437711164	0.5579779165267739	2.256446813890806	0.3007450107756644	0.19802028306221273	2.2150215463766294	0.47178842936793963	26.01456577055169	1.7090137077331068E-4	1.7090137077331073E-4	-27245.82773974335	0.0	-314.97118299027153
7219000	-27762.15973520171	-512.7828701717851	-27249.376865029924	2695.739700614035	-678.739700614035	8397.092400601527	141.21629348941855	0.5464721216153172	2.3264590599882746	0.2308665144323489	0.20939232821951584	2.2150215463766294	0.47178842936793963	23.12088311883851	1.6924905310448856E-4	1.6924905310448859E-4	-27249.376865029924	0.0	-326.9212176837004
7220000	-27763.532183500447	-511.5225136036364	-27252.009669896812	2535.891333004515	-518.8913330045152	8128.090651795569	151.6735155180388	0.5464721216153172	2.3264590599882746	0.2308665144323489	0.20939232821951584	2.2150215463766294	0.47178842936793963	22.12857981168808	1.6761015476652745E-4	1.6761015476652742E-4	-27252.009669896812	0.0	-317.23568064789447
7221000	-27763.171635073148	-517.7764467025174	-27245.39518837063	2761.9660962840912	-744.9660962840912	8506.565167899103	141.4698406421864	0.5464721216153172	2.3264590599882746	0.2308665144323489	0.20939232821951584	2.2150215463766294	0.47178842936793963	26.619083269505364	1.648867554552316E-4	1.6488675545523162E-4	-27245.39518837063	0.0	-324.7029593395349
7222000	-27766.862952171283	-515.7089443378867	-27251.154007833396	2487.835779589776	-470.83577958977594	7899.4452071408305	149.02225073165368	0.5470749443774338	2.3264590599882746	0.2573310542032426	0.20939232821951584	2.1802238871536277	0.47951872605793094	26.619083269505364	1.739246762924489E-4	1.7392467629244888E-4	-27251.154007833396	0.0	-315.0480538100357
7223000	-27763.805126289928	-498.4858529674962	-27265.31927332243	2614.9613385053	-597.9613385052999	8035.19714002142	159.52266913832383	0.5470749443774338	2.3264590599882746	0.2573310542032426	0.20939232821951584	2.1802238871536277	0.47951872605793094	21.714901153252736	1.7379007675344006E-4	1.7379007675344003E-4	-27265.31927332243	0.0	-297.11928578792055
7224000	-27762.451279162684	-496.8565954580565	-27265.59468370463	2517.0483202122273	-500.0483202122273	7843.089417694885	146.3825554310949	0.5470749443774338	2.370108108777848	0.2573310542032426	0.20939232821951584	2.136574838364054	0.47951872605793094	22.20971938311169	1.7878068036330985E-4	1.7878068036330985E-4	-27265.59468370463	0.0	-307.6084949870647
7225000	-27764.093130390702	-505.58065633017935	-27258.512474060524	2365.997673635951	-348.99767363595083	7653.055848568547	141.42242936881513	0.5470749443774338	2.310163411736848	0.2573310542032426	0.20939232821951584	2.136574838364054	0.5394634230989311	22.20971938311169	1.7330276799439455E-4	1.7330276799439458E-4	-27258.512474060524	0.0	-321.3718749448718
7226000	-27773.089199391226	-524.7955656773374	-27248.29363371389	2497.45769081708	-480.4576908170802	8031.427460062061	146.52805238616455	0.5470749443774338	2.310163411736848	0.27824475698306117	0.20257541153122557	2.1433917550523445	0.5185497203191126	30.277327609220595	1.6602923878467494E-4	1.6602923878467502E-4	-27248.29363371389	0.0	-319.3843555527872
7227000	-27762.844506398767	-514.4963806497417	-27248.348125749024	2604.5038508207303	-587.5038508207303	8185.088935270715	156.27855540568274	0.5556547718681868	2.2908368309019727	0.27824475698306117	0.20257541153122557	2.1627183358872197	0.5099698928283596	26.299373329798648	1.6635009639892414E-4	1.663500963989242E-4	-27248.348125749024	0.0	-307.27094808190134
7228000	-27768.694028219656	-507.897841359435	-27260.79618686022	2563.3239223797486	-546.3239223797486	8131.058559347919	152.52883175721516	0.5592608796114271	2.2592059725296654	0.24377851007993023	0.20257541153122557	2.2085093338542743	0.5266698923935026	22.05904082496919	1.7338922370525617E-4	1.7338922370525615E-4	-27260.79618686022	0.0	-312.83051620630636
7229000	-27768.84730057898	-518.8958305396039	-27249.951470039374	2625.4988285502245	-608.4988285502245	8237.883404805492	161.16798964293932	0.5592608796114271	2.2592059725296654	0.24377851007993023	0.20257541153122557	2.2085093338542743	0.5266698923935026	26.589871860552908	1.6015290543304388E-4	1.6015290543304377E-4	-27249.951470039374	0.0	-306.26443350966184
7230000	-27760.302627672536	-512.8110847000838	-27247.491542972453	2563.891528997107	-546.8915289971069	8023.45857606352	155.19647296002114	0.5117567410690292	2.2123437105759427	0.24548764433985987	0.20257541153122557	2.301166600090465	0.5266698923935026	25.794092858515437	1.669710070480172E-4	1.6697100704801714E-4	-27247.491542972453	0.0	-307.68836584119305
7231000	-27762.34006764038	-505.9767580816249	-27256.363309558754	2680.97497915888	-663.9749791588802	8211.008527088296	147.50284441863874	0.5117567410690292	2.2016968030407176	0.2561345518750851	0.20257541153122557	2.301166600090465	0.5266698923935026	24.03844142023812	1.7230195298791376E-4	1.723019529879138E-4	-27256.363309558754	0.0	-311.9797217403955
7232000	-27770.00986020174	-519.0260223404256	-27250.983837861313	2570.8045733836984	-553.8045733836984	8080.624287890265	134.81268398042275	0.5117567410690292	2.2016968030407176	0.2561345518750851	0.20257541153122557	2.301166600090465	0.5266698923935026	26.126097383296667	1.674839289227278E-4	1.674839289227278E-4	-27250.983837861313	0.0	-333.61140983964253
7233000	-27766.75150799006	-504.35314751836165	-27262.398360471696	2613.8138506397845	-596.8138506397845	8113.0045400088065	149.06658328186504	0.5461481889794643	2.2016968030407176	0.2663106146354259	0.18064262245636237	2.3111183499654544	0.49408342092260027	22.248019151746472	1.7303377752929841E-4	1.7303377752929847E-4	-27262.398360471696	0.0	-312.37604291983416
7234000	-27768.195742440857	-508.2341304437988	-27259.96161199706	2516.6924393702857	-499.6924393702857	7897.2274671228615	146.30797795640186	0.5461481889794643	2.1975554009427865	0.2663106146354259	0.18064262245636237	2.292474811566379	0.5168683614196069	24.996862408002706	1.7091586776515864E-4	1.7091586776515858E-4	-27259.96161199706	0.0	-313.56468642468644
7235000	-27760.574411159672	-516.0918201785089	-27244.482590981163	2551.3653951792935	-534.3653951792935	8057.072521493126	144.7836241862287	0.5461481889794643	2.2563238146928604	0.2663106146354259	0.18064262245636237	2.2406317810737644	0.5099429781621474	26.149519241202825	1.6976802596418026E-4	1.697680259641803E-4	-27244.482590981163	0.0	-320.63673296036353
7236000	-27759.165858954595	-512.4773058673288	-27246.688553087268	2536.685520296536	-519.6855202965362	7965.241357248442	149.89611041938042	0.5285037337802551	2.2563238146928604	0.2663106146354259	0.20817030643013412	2.2307485522992017	0.5099429781621474	26.03796910175536	1.7030711647033768E-4	1.7030711647033765E-4	-27246.688553087268	0.0	-312.1368119757715
7237000	-27761.657715650166	-509.1990770365424	-27252.458638613625	2650.808236347308	-633.8082363473081	8270.612490385785	151.76716511226664	0.5285037337802551	2.2563238146928604	0.253548291978721	0.20817030643013412	2.2435108749559065	0.5099429781621474	22.557964368143754	1.6750059152145148E-4	1.6750059152145146E-4	-27252.458638613625	0.0	-313.94586162987576
7238000	-27764.424135252735	-523.1356423549626	-27241.288492897773	2761.1224044317905	-744.1224044317905	8556.300627975914	164.27880563363965	0.5285037337802551	2.2563238146928604	0.24926907963539374	0.20817030643013412	2.2435108749559065	0.5142221905054746	25.41639270307331	1.64303085640556E-4	1.6430308564055604E-4	-27241.288492897773	0.0	-309.6600523648237
7239000	-27768.89799133147	-507.0077269372961	-27261.890264394173	2421.399885464336	-404.39988546433597	7808.996766762802	148.7178411844192	0.5237038021889853	2.2397751014001774	0.24926907963539374	0.18677279934340518	2.2600595882485894	0.5404196291834733	21.797136275620037	1.6567962113422702E-4	1.6567962113422702E-4	-27261.890264394173	0.0	-316.39378194465786
7240000	-27769.76989408054	-525.4007141038475	-27244.36917997669	2718.555545571336	-701.5555455713361	8541.700283352002	149.9518494723747	0.571296090624429	2.146487542373473	0.2564810468083174	0.23246806993466584	2.2600595882485894	0.5332076620105497	26.225213467857564	1.6006493801547285E-4	1.6006493801547282E-4	-27244.36917997669	0.0	-324.6852512974409
7241000	-27767.71843519462	-533.5153863308287	-27234.20304886379	2776.845527437868	-759.845527437868	8746.262704524883	155.6178341778157	0.5912512537117838	2.146487542373473	0.2664170195551718	0.20389839263884074	2.2587381297102054	0.5332076620105497	26.225213467857564	1.5656987225658826E-4	1.565698722565882E-4	-27234.20304886379	0.0	-327.15463612216513
7242000	-27761.25333022982	-528.0209593649149	-27233.232370864906	2673.2559963731455	-656.2559963731455	8444.802928478899	155.57381107706775	0.5761632602470159	2.2561944065934694	0.2815050130199396	0.20389839263884074	2.149031265490209	0.5332076620105497	27.086899697429978	1.5678227293091656E-4	1.567822729309166E-4	-27233.232370864906	0.0	-320.00805016297346
7243000	-27763.86512279259	-523.8708438219221	-27239.99427897067	2697.3995684363977	-680.3995684363977	8483.197164318894	152.13296462157356	0.5776471192571248	2.238682668444189	0.2990167511692199	0.20389839263884074	2.149031265490209	0.5317238030004409	25.396187542962146	1.5445031408346102E-4	1.5445031408346102E-4	-27239.99427897067	0.0	-322.7037292065554
7244000	-27764.5518252486	-521.918694889668	-27242.633130358932	2522.422766473955	-505.4227664739551	7932.050973451667	152.13296462157356	0.5862268750696049	2.3041637200099103	0.2990167511692199	0.20389839263884074	2.0749704581120074	0.5317238030004409	31.160997913053404	1.7094401394200778E-4	1.7094401394200784E-4	-27242.633130358932	0.0	-309.0919356623737
